date,bullish,bearish,neutral,sentiment_index,sentiment_scaled,sentiment_smoothed_7d,sentiment_smoothed_30d
2009-08-05,0.99952614,3.9635793e-06,0.00046996324,0.9995222,0.9997611,0.14350215026310512,0.2768831411997477
2009-08-07,7.332911e-05,0.9999225,4.1993844e-06,-0.9998492,7.5399876e-05,0.14350004707063949,0.2764905353387197
2009-08-11,0.9765697,0.023301622,0.0001286736,0.9532681,0.976634,0.28299565400396076,0.3071320076783498
2009-08-13,0.009889798,0.99010336,6.842085e-06,-0.9802136,0.009893209,0.2844070962497166,0.27417552371819814
2009-08-14,0.00031688335,0.99967337,9.783255e-06,-0.9993565,0.00032174587,0.28438165358134676,0.2408531298240026
2009-08-19,3.6459703e-06,0.99999595,3.270922e-07,-0.9999923,3.8444996e-06,0.284219286271504,0.2408102770646413
2009-08-31,2.7990296e-05,0.99996984,2.1687974e-06,-0.9999418,2.9087067e-05,0.2838169166019985,0.2408110777537028
2009-09-01,0.0001162106,0.9998777,6.114726e-06,-0.99976146,0.000119268894,0.14101094007492065,0.24080179929733275
2009-09-02,5.892723e-06,0.9999938,3.0162235e-07,-0.9999879,6.0498714e-06,0.14100103293146407,0.24076093435287477
2009-09-08,1.0979408e-09,1.0470191e-09,1.0,5.092171e-11,0.5,0.07291045784950256,0.23928862810134888
2009-09-09,0.2912915,0.20587467,0.50283384,0.08541684,0.5427084,0.14902691330228532,0.23254870176315307
2009-09-10,0.0015181262,0.99847883,3.1517936e-06,-0.9969607,0.0015196502,0.14919804249491012,0.20020603636900583
2009-09-11,4.0081422e-06,0.49999517,0.50000083,-0.49999118,0.2500044,0.18491240910121373,0.20853938062985738
2009-09-14,0.75226486,0.24773178,3.3069834e-06,0.50453305,0.7522665,0.29237490040915354,0.20028908054033914
2009-09-16,1.6933318e-06,0.9999982,1.6418697e-07,-0.99999654,1.7285347e-06,0.29235810892922537,0.18077054818471272
2009-09-18,0.566159,0.41954544,0.01429557,0.14661357,0.5733068,0.3742582159382956,0.18321751157442728
2009-09-22,1.0603343e-06,0.49999794,0.500001,-0.49999687,0.25000155,0.3385441516126905,0.17080085078875223
2009-09-23,0.0064334446,0.36859822,0.62496835,-0.36216477,0.31891763,0.30657404235431124,0.18141638934612275
2009-09-25,0.78487235,0.21512404,3.6816593e-06,0.5697483,0.78487414,0.41848182678222656,0.20757685601711273
2009-09-28,0.00032613124,0.9996647,9.111873e-06,-0.99933857,0.00033071637,0.3828141561576298,0.2075846831003825
2009-09-30,8.787154e-05,0.9999068,5.3581794e-06,-0.9998189,9.0539455e-05,0.2753604437623705,0.2063014378150304
